Iteration	Time	TimestepsThisBatch	PoolSize	MaxEpReturn	LastEpReturn	Episodes	TimestepsSoFar
83	1187.7215793132782	1000	85000	327.42838484216634	65.35681756838791	3507	85000
84	1201.9351534843445	1000	86000	327.42838484216634	10.575887347423095	3554	86000
85	1215.966819524765	1000	87000	327.42838484216634	5.33801066803817	3634	87000
86	1230.0764076709747	1000	88000	327.42838484216634	5.405189637139781	3694	88000
87	1244.1260466575623	1000	89000	327.42838484216634	5.312253136603174	3767	89000
88	1258.162594795227	1000	90000	327.42838484216634	5.2856942626644665	3839	90000
89	1272.1909635066986	1000	91000	327.42838484216634	65.16141478070855	3911	91000
90	1286.2235553264618	1000	92000	327.42838484216634	5.3841943804467896	4005	92000
91	1300.2920355796814	1000	93000	327.42838484216634	7.4807180919832525	4104	93000
92	1314.370495557785	1000	94000	327.42838484216634	87.56201451925959	4135	94000
93	1328.3819630146027	1000	95000	327.42838484216634	5.249797832830044	4203	95000
94	1342.3998193740845	1000	96000	327.42838484216634	43.821967713397605	4279	96000
95	1356.7736740112305	1000	97000	327.42838484216634	75.69105489503382	4309	97000
96	1370.7501769065857	1000	98000	327.42838484216634	71.8975494949412	4331	98000
97	1384.766012430191	1000	99000	327.42838484216634	3.5018002838785756	4395	99000
98	1398.8801517486572	1000	100000	327.42838484216634	7.545510135496745	4483	100000
99	1412.9487733840942	1000	101000	327.42838484216634	21.963662369071653	4542	101000
100	1427.079981803894	1000	102000	327.42838484216634	25.28824088531788	4585	102000
101	1441.085947751999	1000	103000	327.42838484216634	30.45555469806042	4634	103000
102	1455.266847372055	1000	104000	327.42838484216634	38.55498710641869	4677	104000
103	1469.3130011558533	1000	105000	327.42838484216634	56.45665828548226	4717	105000
104	1483.4230625629425	1000	106000	327.42838484216634	5.2495058155163274	4768	106000
105	1497.4592180252075	1000	107000	327.42838484216634	21.606775530334964	4824	107000
106	1511.5318953990936	1000	108000	327.42838484216634	11.255865382207507	4888	108000
107	1525.6687233448029	1000	109000	327.42838484216634	9.734744297890458	4929	109000
108	1539.726035118103	1000	110000	327.42838484216634	5.455003879324942	4998	110000
109	1553.8433027267456	1000	111000	327.42838484216634	9.354438659062323	5081	111000
110	1568.1068153381348	1000	112000	327.42838484216634	9.875773038316634	5173	112000
111	1582.3308234214783	1000	113000	327.42838484216634	5.365050815012433	5274	113000
112	1596.453637123108	1000	114000	327.42838484216634	3.8022165837262554	5377	114000
113	1610.5036675930023	1000	115000	327.42838484216634	6.289029731175414	5501	115000
114	1624.7357769012451	1000	116000	327.42838484216634	5.426113218579973	5624	116000
115	1638.8498075008392	1000	117000	327.42838484216634	4.922454639135564	5760	117000
116	1652.9102008342743	1000	118000	327.42838484216634	5.214686539992478	5898	118000
117	1667.0354187488556	1000	119000	327.42838484216634	3.531846558961015	6054	119000
118	1681.1009278297424	1000	120000	327.42838484216634	9.10071534080712	6198	120000
119	1695.1861040592194	1000	121000	327.42838484216634	8.543604608639352	6307	121000
120	1709.1992783546448	1000	122000	327.42838484216634	6.351995518179167	6407	122000
121	1723.438541650772	1000	123000	327.42838484216634	9.365755176573378	6500	123000
122	1737.5560162067413	1000	124000	327.42838484216634	6.383594174550014	6589	124000
123	1751.5975391864777	1000	125000	327.42838484216634	10.021301515287035	6686	125000
124	1765.6732795238495	1000	126000	327.42838484216634	5.563893313571102	6789	126000
125	1780.0091607570648	1000	127000	327.42838484216634	4.036701935984458	6884	127000
126	1794.0675311088562	1000	128000	327.42838484216634	8.054697802081613	6979	128000
127	1808.0625874996185	1000	129000	327.42838484216634	5.244041278870867	7085	129000
128	1822.1681673526764	1000	130000	327.42838484216634	6.209381154912642	7195	130000
129	1836.3558201789856	1000	131000	327.42838484216634	3.888824221422208	7303	131000
130	1850.4676716327667	1000	132000	327.42838484216634	4.381991790102436	7408	132000
131	1864.551509141922	1000	133000	327.42838484216634	4.464472492645794	7516	133000
132	1878.82453250885	1000	134000	327.42838484216634	5.809251894705752	7636	134000
133	1892.8508083820343	1000	135000	327.42838484216634	4.756778526166107	7759	135000
134	1906.8550090789795	1000	136000	327.42838484216634	5.872442597145529	7882	136000
135	1920.849014043808	1000	137000	327.42838484216634	4.279424062265491	8001	137000
136	1935.3709044456482	1000	138000	327.42838484216634	3.932465239035447	8124	138000
137	1949.3935713768005	1000	139000	327.42838484216634	8.070576805835868	8246	139000
138	1963.4091758728027	1000	140000	327.42838484216634	5.227536815000996	8363	140000
139	1977.544842004776	1000	141000	327.42838484216634	3.8244386267559816	8482	141000
140	1991.6256289482117	1000	142000	327.42838484216634	3.294404811439541	8602	142000
141	2005.7164027690887	1000	143000	327.42838484216634	22.57719673839771	8720	143000
142	2019.7266657352448	1000	144000	327.42838484216634	4.483615252186372	8843	144000
143	2033.8648147583008	1000	145000	327.42838484216634	5.368747362613193	8962	145000
144	2047.8005375862122	1000	146000	327.42838484216634	3.693233092353617	9080	146000
145	2061.9417181015015	1000	147000	327.42838484216634	5.134886885857551	9199	147000
146	2076.051021337509	1000	148000	327.42838484216634	5.167122551445842	9323	148000
147	2090.250309228897	1000	149000	327.42838484216634	5.53328591722001	9442	149000
148	2104.3630952835083	1000	150000	327.42838484216634	6.152158277426611	9557	150000
149	2118.3753991127014	1000	151000	327.42838484216634	5.015615998990096	9678	151000
150	2132.39408659935	1000	152000	327.42838484216634	4.199194838966951	9799	152000
151	2146.6097781658173	1000	153000	327.42838484216634	2.9454166004971	9917	153000
152	2160.621067762375	1000	154000	327.42838484216634	4.571589654366069	10034	154000
153	2174.7090859413147	1000	155000	327.42838484216634	6.4919316013494255	10155	155000
154	2188.74569106102	1000	156000	327.42838484216634	6.297665028607628	10276	156000
155	2203.01221370697	1000	157000	327.42838484216634	9.43149075345995	10393	157000
156	2217.120194673538	1000	158000	327.42838484216634	5.688261604421857	10514	158000
157	2231.1887831687927	1000	159000	327.42838484216634	5.20038000312143	10635	159000
158	2245.277939081192	1000	160000	327.42838484216634	4.535125281920642	10756	160000
159	2259.775510787964	1000	161000	327.42838484216634	12.301678688952617	10876	161000
160	2273.7743017673492	1000	162000	327.42838484216634	5.179125097899286	10994	162000
161	2287.864814519882	1000	163000	327.42838484216634	4.9600204569637505	11112	163000
162	2301.9405195713043	1000	164000	327.42838484216634	5.571817779896893	11229	164000
163	2316.132732152939	1000	165000	327.42838484216634	3.1512547631646957	11351	165000
164	2330.288416624069	1000	166000	327.42838484216634	4.208935030995168	11470	166000
165	2344.3810925483704	1000	167000	327.42838484216634	8.035719389939247	11590	167000
166	2358.551040649414	1000	168000	327.42838484216634	5.489518409077507	11709	168000
167	2372.6625480651855	1000	169000	327.42838484216634	5.431102963415718	11831	169000
168	2386.712719678879	1000	170000	327.42838484216634	3.722996671320132	11951	170000
169	2400.7407302856445	1000	171000	327.42838484216634	4.095692146357896	12073	171000
170	2415.401460170746	1000	172000	327.42838484216634	6.032098024136934	12191	172000
171	2429.8743426799774	1000	173000	327.42838484216634	4.884451182152127	12312	173000
172	2444.3956604003906	1000	174000	327.42838484216634	5.629238110665735	12430	174000
173	2458.7306020259857	1000	175000	327.42838484216634	4.779136337435952	12550	175000
174	2473.066516160965	1000	176000	327.42838484216634	4.622495619468153	12669	176000
175	2487.098932504654	1000	177000	327.42838484216634	3.9826751193438965	12786	177000
176	2501.108427286148	1000	178000	327.42838484216634	5.953992151335628	12897	178000
177	2515.237473964691	1000	179000	327.42838484216634	9.681235530747362	13010	179000
178	2529.2810661792755	1000	180000	327.42838484216634	4.941290738379509	13128	180000
179	2543.254000902176	1000	181000	327.42838484216634	4.4107504797563335	13245	181000
180	2557.191629886627	1000	182000	327.42838484216634	3.755158117905883	13363	182000
181	2571.4211230278015	1000	183000	327.42838484216634	4.30116246160648	13488	183000
182	2585.574807882309	1000	184000	327.42838484216634	5.069354340471579	13616	184000
183	2600.0879621505737	1000	185000	327.42838484216634	5.246323012710447	13740	185000
184	2613.9952912330627	1000	186000	327.42838484216634	2.878892367169367	13861	186000
185	2628.366802930832	1000	187000	327.42838484216634	5.211829201336274	13977	187000
186	2642.4167125225067	1000	188000	327.42838484216634	17.12274973430306	14093	188000
187	2656.5593202114105	1000	189000	327.42838484216634	5.305202286108226	14207	189000
188	2670.7307262420654	1000	190000	327.42838484216634	4.003680922068468	14322	190000
189	2684.704641342163	1000	191000	327.42838484216634	5.1751148854953755	14439	191000
190	2698.609302997589	1000	192000	327.42838484216634	5.365197492470882	14553	192000
191	2712.579071998596	1000	193000	327.42838484216634	4.040645929706873	14672	193000
192	2727.307021379471	1000	194000	327.42838484216634	3.919813026206936	14788	194000
193	2741.9701261520386	1000	195000	327.42838484216634	7.849679319699158	14901	195000
194	2756.5323457717896	1000	196000	327.42838484216634	9.937889276021698	15020	196000
195	2770.6191914081573	1000	197000	327.42838484216634	5.40235427960536	15143	197000
196	2785.19788646698	1000	198000	327.42838484216634	2.9817160242373824	15257	198000
197	2799.4621703624725	1000	199000	327.42838484216634	3.1353439628975885	15380	199000
198	2813.683906316757	1000	200000	327.42838484216634	4.731796516512333	15495	200000
199	2827.9100244045258	1000	201000	327.42838484216634	4.521380503780857	15609	201000
200	2842.506190061569	1000	202000	327.42838484216634	6.241870073958655	15727	202000
201	2857.475265264511	1000	203000	327.42838484216634	6.693656815587366	15832	203000
202	2871.4910278320312	1000	204000	327.42838484216634	14.005941069857723	15939	204000
203	2885.948798418045	1000	205000	327.42838484216634	5.015274139283418	16046	205000
204	2900.8252453804016	1000	206000	327.42838484216634	6.2343254507619585	16156	206000
205	2915.39049077034	1000	207000	327.42838484216634	6.059076352135618	16267	207000
206	2930.358330965042	1000	208000	327.42838484216634	5.398637013188825	16379	208000
207	2945.2124621868134	1000	209000	327.42838484216634	7.514776818560946	16487	209000
208	2960.24089884758	1000	210000	327.42838484216634	6.6156605515354645	16595	210000
209	2974.6888580322266	1000	211000	327.42838484216634	3.637439776493667	16705	211000
210	2988.5475084781647	1000	212000	327.42838484216634	3.7894099432618638	16831	212000
211	3002.628339767456	1000	213000	327.42838484216634	4.295520817345581	16955	213000
212	3016.9632008075714	1000	214000	327.42838484216634	5.83113906295945	17075	214000
213	3031.0367102622986	1000	215000	327.42838484216634	5.551572398985785	17194	215000
214	3045.355967760086	1000	216000	327.42838484216634	5.777749955657149	17315	216000
215	3059.560948371887	1000	217000	327.42838484216634	5.709018003887801	17435	217000
216	3073.6109087467194	1000	218000	327.42838484216634	3.514215198931517	17557	218000
217	3087.834690093994	1000	219000	327.42838484216634	3.5334749336626197	17689	219000
218	3101.9254121780396	1000	220000	327.42838484216634	3.575876341490507	17816	220000
219	3116.0978956222534	1000	221000	327.42838484216634	4.452996230108835	17949	221000
220	3130.7018847465515	1000	222000	327.42838484216634	6.303535334381456	18070	222000
221	3145.35870552063	1000	223000	327.42838484216634	3.6880423553890544	18203	223000
222	3160.2772166728973	1000	224000	327.42838484216634	4.78581290857662	18336	224000
223	3175.085291624069	1000	225000	327.42838484216634	6.226216903825676	18467	225000
224	3189.654692173004	1000	226000	327.42838484216634	5.081798882131972	18598	226000
225	3204.6140789985657	1000	227000	327.42838484216634	6.425954291807586	18732	227000
226	3219.403158187866	1000	228000	327.42838484216634	5.440122213197467	18862	228000
227	3233.876540660858	1000	229000	327.42838484216634	3.7021544415719916	18994	229000
228	3249.0034329891205	1000	230000	327.42838484216634	9.184521602317725	19123	230000
229	3263.69020152092	1000	231000	327.42838484216634	4.11166277052408	19246	231000
230	3278.0758690834045	1000	232000	327.42838484216634	4.916802195516323	19372	232000
231	3293.1635382175446	1000	233000	327.42838484216634	3.6862686222806733	19504	233000
232	3307.807923555374	1000	234000	327.42838484216634	4.565351232269077	19635	234000
233	3322.1666235923767	1000	235000	327.42838484216634	3.1639513133776203	19761	235000
234	3336.427042722702	1000	236000	327.42838484216634	5.543494225656249	19890	236000
235	3350.940340280533	1000	237000	327.42838484216634	7.9647117110064825	20016	237000
236	3365.2001407146454	1000	238000	327.42838484216634	5.540107897273948	20140	238000
237	3379.5626273155212	1000	239000	327.42838484216634	4.721217384156089	20258	239000
238	3394.0425355434418	1000	240000	327.42838484216634	4.525866313970436	20379	240000
239	3408.331741333008	1000	241000	327.42838484216634	4.405003929082694	20501	241000
240	3422.852699279785	1000	242000	327.42838484216634	3.9844581637585015	20624	242000
241	3437.496225118637	1000	243000	327.42838484216634	4.826669574478571	20748	243000
242	3451.7782452106476	1000	244000	327.42838484216634	8.919671063980877	20868	244000
243	3466.1777279376984	1000	245000	327.42838484216634	7.1494811781643195	20988	245000
244	3480.149523496628	1000	246000	327.42838484216634	6.322280753677942	21109	246000
245	3494.6887667179108	1000	247000	327.42838484216634	5.4667001212364745	21236	247000
246	3509.4646756649017	1000	248000	327.42838484216634	4.946290689897282	21363	248000
247	3524.2398948669434	1000	249000	327.42838484216634	5.984076890989641	21489	249000
248	3539.869019985199	1000	250000	327.42838484216634	4.826418968806553	21610	250000
249	3555.4761805534363	1000	251000	327.42838484216634	4.922096307048953	21727	251000
250	3570.5891370773315	1000	252000	327.42838484216634	7.126315920621506	21850	252000
251	3585.6124365329742	1000	253000	327.42838484216634	5.717797758272927	21974	253000
252	3600.6627700328827	1000	254000	327.42838484216634	5.847875702989902	22102	254000
253	3615.3596999645233	1000	255000	327.42838484216634	4.920722395140612	22228	255000
254	3630.0033967494965	1000	256000	327.42838484216634	3.6882608593729294	22356	256000
255	3644.680884361267	1000	257000	327.42838484216634	5.302501111780857	22475	257000
256	3659.316290140152	1000	258000	327.42838484216634	7.141270883985394	22597	258000
257	3673.6995611190796	1000	259000	327.42838484216634	8.749972556409627	22714	259000
258	3688.120557308197	1000	260000	327.42838484216634	14.034170087480359	22834	260000
259	3702.6372957229614	1000	261000	327.42838484216634	5.289981430236461	22955	261000
260	3716.921938896179	1000	262000	327.42838484216634	5.301394259960162	23075	262000
261	3731.376672744751	1000	263000	327.42838484216634	8.182773272856313	23197	263000
262	3745.8220307826996	1000	264000	327.42838484216634	7.432615149325327	23319	264000
263	3760.193591594696	1000	265000	327.42838484216634	5.667207061943455	23442	265000
264	3774.530415058136	1000	266000	327.42838484216634	3.3081600450558803	23565	266000
265	3789.006510257721	1000	267000	327.42838484216634	11.289365908407875	23685	267000
266	3803.848391056061	1000	268000	327.42838484216634	3.194690235756352	23804	268000
267	3818.7438213825226	1000	269000	327.42838484216634	4.684108082877688	23922	269000
268	3833.2001094818115	1000	270000	327.42838484216634	6.795984619523642	24045	270000
269	3847.5814061164856	1000	271000	327.42838484216634	3.874140795877401	24163	271000
270	3861.8678212165833	1000	272000	327.42838484216634	7.3951958450729425	24287	272000
271	3876.148547887802	1000	273000	327.42838484216634	3.010293415463706	24405	273000
272	3890.4355664253235	1000	274000	327.42838484216634	4.653025642852574	24528	274000
273	3904.796528816223	1000	275000	327.42838484216634	4.431694946367971	24650	275000
274	3919.2795634269714	1000	276000	327.42838484216634	5.325493312301786	24770	276000
275	3933.799369096756	1000	277000	327.42838484216634	5.075218062771014	24893	277000
276	3948.1830921173096	1000	278000	327.42838484216634	7.299697934147633	25015	278000
277	3962.7869226932526	1000	279000	327.42838484216634	6.448100788467139	25138	279000
278	3977.132909297943	1000	280000	327.42838484216634	5.52250879624259	25256	280000
279	3991.383013486862	1000	281000	327.42838484216634	3.143081507596178	25380	281000
280	4005.6242706775665	1000	282000	327.42838484216634	6.38072789571919	25504	282000
281	4020.2263906002045	1000	283000	327.42838484216634	9.597550312724275	25622	283000
282	4034.4779782295227	1000	284000	327.42838484216634	5.393485843167981	25744	284000
283	4048.869665622711	1000	285000	327.42838484216634	3.773539071890234	25865	285000
284	4063.606303215027	1000	286000	327.42838484216634	2.6800334596740805	25986	286000
285	4077.8913807868958	1000	287000	327.42838484216634	6.173786539266958	26111	287000
286	4093.5552065372467	1000	288000	327.42838484216634	4.359183491292468	26232	288000
287	4109.6280155181885	1000	289000	327.42838484216634	4.079013065571417	26353	289000
288	4124.483455657959	1000	290000	327.42838484216634	4.61560485013404	26477	290000
289	4138.959465265274	1000	291000	327.42838484216634	3.04472923872202	26599	291000
290	4153.368033409119	1000	292000	327.42838484216634	3.0084023026909943	26719	292000
291	4168.996542453766	1000	293000	327.42838484216634	5.201563148383501	26838	293000
292	4183.933048248291	1000	294000	327.42838484216634	5.638748605919645	26963	294000
293	4199.452332735062	1000	295000	327.42838484216634	6.593621319159777	27088	295000
294	4214.603764295578	1000	296000	327.42838484216634	2.6932472475119433	27209	296000
295	4228.401701450348	1000	297000	327.42838484216634	3.41365798912729	27341	297000
296	4243.556763648987	1000	298000	327.42838484216634	3.358285355336149	27467	298000
297	4257.501185655594	1000	299000	327.42838484216634	5.2203121713586365	27593	299000
298	4271.043373346329	1000	300000	327.42838484216634	18.62783853912078	27639	300000
299	4284.758292913437	1000	301000	327.42838484216634	33.35603127796168	27687	301000
300	4298.431435585022	1000	302000	327.42838484216634	67.23432565905632	27735	302000
301	4312.408545732498	1000	303000	327.42838484216634	34.23699596134604	27774	303000
302	4326.229839801788	1000	304000	327.42838484216634	57.03099087280545	27810	304000
303	4340.133081197739	1000	305000	327.42838484216634	4.054008379538816	27935	305000
304	4354.109849691391	1000	306000	327.42838484216634	3.6756071560149755	28091	306000
305	4368.355765104294	1000	307000	327.42838484216634	5.310658139869026	28230	307000
306	4382.962283611298	1000	308000	327.42838484216634	5.4804223671279475	28373	308000
307	4397.931190729141	1000	309000	327.42838484216634	7.235076665716649	28514	309000
308	4412.505486965179	1000	310000	327.42838484216634	5.485518600162753	28656	310000
309	4426.612276554108	1000	311000	327.42838484216634	55.88715812449133	28737	311000
310	4440.767207145691	1000	312000	327.42838484216634	70.79989503681044	28765	312000
311	4455.167637586594	1000	313000	327.42838484216634	73.67163091080103	28787	313000
312	4469.284109115601	1000	314000	327.42838484216634	80.09077184221233	28803	314000
313	4483.459267854691	1000	315000	327.42838484216634	4.719032942507975	28877	315000
314	4497.591218471527	1000	316000	327.42838484216634	3.711255878647566	29026	316000
315	4511.866555213928	1000	317000	327.42838484216634	3.2069177753591767	29156	317000
316	4525.763709068298	1000	318000	327.42838484216634	4.431259697005468	29284	318000
317	4539.738938093185	1000	319000	327.42838484216634	5.198829846331854	29412	319000
318	4553.759329795837	1000	320000	327.42838484216634	11.913078202800968	29539	320000
319	4568.006231307983	1000	321000	327.42838484216634	5.109042378763001	29666	321000
320	4582.833207845688	1000	322000	327.42838484216634	3.951204745973335	29794	322000
321	4597.729581356049	1000	323000	327.42838484216634	2.9217434611996853	29919	323000
322	4612.278926610947	1000	324000	327.42838484216634	8.535853088276626	30044	324000
323	4627.1676659584045	1000	325000	327.42838484216634	4.710411924648225	30169	325000
324	4641.360199213028	1000	326000	327.42838484216634	4.949371282626615	30294	326000
325	4655.543681144714	1000	327000	327.42838484216634	3.0313813459855306	30415	327000
326	4669.685141801834	1000	328000	327.42838484216634	4.590942072034795	30539	328000
327	4684.010715723038	1000	329000	327.42838484216634	6.186938085353646	30662	329000
328	4698.3332624435425	1000	330000	327.42838484216634	3.5233053079997685	30784	330000
329	4712.615853071213	1000	331000	327.42838484216634	5.151378688681056	30904	331000
330	4726.928863763809	1000	332000	327.42838484216634	8.666664506521567	31025	332000
331	4741.248188495636	1000	333000	327.42838484216634	8.403688148980242	31149	333000
332	4755.221416473389	1000	334000	327.42838484216634	6.1323563764636635	31270	334000
333	4769.330924034119	1000	335000	327.42838484216634	5.693547270485727	31388	335000
334	4783.420555830002	1000	336000	327.42838484216634	6.324169910467493	31510	336000
335	4797.640488386154	1000	337000	327.42838484216634	4.790328397261899	31634	337000
336	4811.767426729202	1000	338000	327.42838484216634	3.767439779494446	31757	338000
337	4825.840013742447	1000	339000	327.42838484216634	4.879610935269472	31880	339000
338	4839.8928835392	1000	340000	327.42838484216634	6.413790371752746	32003	340000
339	4854.2093596458435	1000	341000	327.42838484216634	10.4298962348209	32126	341000
340	4868.405116558075	1000	342000	327.42838484216634	9.231110335232213	32247	342000
341	4882.649348258972	1000	343000	327.42838484216634	5.7490561660561434	32365	343000
342	4897.049911975861	1000	344000	327.42838484216634	5.564957057212952	32492	344000
343	4911.569815635681	1000	345000	327.42838484216634	3.208941225788402	32613	345000
344	4926.336199045181	1000	346000	327.42838484216634	7.488134631038808	32733	346000
345	4940.60800075531	1000	347000	327.42838484216634	5.788394250043702	32856	347000
346	4954.970123767853	1000	348000	327.42838484216634	5.034056968654906	32977	348000
347	4969.5464334487915	1000	349000	327.42838484216634	4.797598181331965	33100	349000
348	4983.828770875931	1000	350000	327.42838484216634	4.830088090152788	33218	350000
349	4997.897323131561	1000	351000	327.42838484216634	7.838386749425391	33338	351000
350	5011.986426353455	1000	352000	327.42838484216634	4.9941153567001395	33459	352000
351	5026.207998752594	1000	353000	327.42838484216634	3.3815312915262994	33579	353000
352	5040.383188724518	1000	354000	327.42838484216634	5.2736485327184965	33699	354000
353	5054.797148227692	1000	355000	327.42838484216634	7.079226579070816	33822	355000
354	5068.341606378555	1000	356000	327.42838484216634	3.7159877879925256	33946	356000
355	5082.84272313118	1000	357000	327.42838484216634	3.7210957852029436	34069	357000
356	5097.329283475876	1000	358000	327.42838484216634	3.811571813067211	34191	358000
357	5111.456563472748	1000	359000	327.42838484216634	6.901341515556675	34314	359000
358	5125.685349941254	1000	360000	327.42838484216634	4.992209479508962	34438	360000
